material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis
mp-558980,Er3CuSiS7,"Cu,Er,S,Si",4,1.875999999999999,0.0,-1.7299277624739582,5.786560166823306,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a
mp-1191604,Er3CuSnS7,"Cu,Er,S,Sn",4,1.6421,0.027856271458333,-1.6841397852083322,5.984708032082978,24,1.0,0.0,b,12,0,0,112,,True,0.0,1.0,b
mp-1225623,Er3ScS6,"Er,S,Sc",3,1.017099999999999,0.004266623500001,-2.313283950187499,5.6846089240131015,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b
mp-1225691,Er3ScS6,"Er,S,Sc",3,1.029699999999999,0.014563269500001,-2.302987304187499,5.670899239824994,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b
mp-1189719,Er3Tl2Cu5S8,"Cu,Er,S,Tl",4,1.2826,0.0,-1.250816894259258,6.789451244166353,18,1.0,0.0,c,16,16,0,81,,True,0.0,1.0,c
mp-1225601,Er4MnS7,"Er,Mn,S",3,0.555399999999999,0.017587447222222,-2.144296875625298,6.14541193089279,12,1.0,0.0,c,8,8,0,64,,True,0.0,1.0,c
mp-1225748,Er6Mg(GeS7)2,"Er,Ge,Mg,S",4,2.0932,0.01460121218749,-1.850055408260868,5.582370376458047,23,1.0,0.0,a,0,0,18,118,,True,0.0,1.0,a
mp-1225784,Er6Mn(GeS7)2,"Er,Ge,Mn,S",4,1.0094,0.011982268451087,-1.777055279257869,5.751219091333756,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a
mp-1225711,Er6Mn(SiS7)2,"Er,Mn,S,Si",4,0.9203999999999992,0.00115395255435,-1.83836693478728,5.559947124975934,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a
mp-1188388,Er6NiI10,"Er,I,Ni",3,0.6135,0.0,-1.4106781323529392,6.224236823136085,17,1.0,0.0,b,12,0,0,72,,True,0.0,1.0,b
mp-4044,ErAgSe2,"Ag,Er,Se",3,1.2801,0.0,-1.432454579713541,7.379786196461983,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b
mp-12902,ErAgTe2,"Ag,Er,Te",3,0.8936000000000001,0.0,-1.108093612499997,7.527976527102085,8,1.0,0.0,b,16,0,0,40,,True,0.0,1.0,b
mp-567983,ErCuPbSe3,"Cu,Er,Pb,Se",4,1.133099999999998,0.0,-1.235050552421874,7.683376366146034,24,1.0,0.0,b,88,0,0,120,,True,0.0,1.0,b
mp-12454,ErCuS2,"Cu,Er,S",3,1.629299999999999,0.0,-1.588405923489585,6.090041066704614,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b
mp-559826,ErCuS2,"Cu,Er,S",3,1.7449,0.00584263624999,-1.582563287239565,5.940442910533466,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b
mp-866003,ErI3,"Er,I",2,2.0376,0.0,-1.627420114999998,4.361669912738242,8,1.0,0.0,a,0,0,24,24,,True,0.0,1.0,a
mp-10932,ErSF,"Er,F,S",3,1.324399999999999,0.0,-3.323758545381942,7.739259604601134,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.07692307692307693,0.9230769230769231,c
mp-27123,ErSeF,"Er,F,Se",3,2.1822,0.021755442500005,-3.185331854687499,7.0849752637013,36,1.0,0.0,b,96,0,0,168,,True,0.0,1.0,b
mp-28458,ErSeI,"Er,I,Se",3,2.309,0.0,-1.969166459114586,5.55009212960903,6,1.0,0.0,c,16,8,0,24,,True,0.0,1.0,c
mp-1105213,ErTl(PSe3)2,"Er,P,Se,Tl",4,1.4836,0.0,-0.8968155841681551,5.610991305951909,20,1.0,0.0,c,4,8,0,74,,True,0.0,1.0,c
mp-1103889,Eu(AlS2)2,"Al,Eu,S",3,1.1797,0.0,-1.6562228723214272,3.433449314104583,14,1.0,0.0,c,16,16,0,64,,True,0.0,1.0,c
mp-1103552,Eu(AlSe2)2,"Al,Eu,Se",3,1.002199999999999,0.0,-1.4497954123214272,4.666713317926713,14,1.0,0.0,c,16,16,0,64,,True,0.0,1.0,c
mp-510243,Eu(BS2)2,"B,Eu,S",3,1.0166,0.001777052900002,-1.206341988690474,3.859415592877652,28,1.0,0.0,a,0,16,16,128,,True,0.0,1.0,a
mp-1190780,Eu7(ClF6)2,"Cl,Eu,F",3,0.5699000000000001,0.0,-3.919676888095239,6.747678489149327,21,1.0,0.0,a,0,0,84,126,,True,0.0,1.0,a
mp-1184273,EuBr2,"Br,Eu",2,1.1673,0.034750040999997,-2.358312759000007,4.50286482569299,6,1.0,0.0,a,0,0,16,24,,True,0.0,1.0,a
mp-1212756,EuBrCl,"Br,Cl,Eu",3,0.8183,0.021253054166664,-2.58214548166667,5.501140013165474,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-1183892,EuCl2,"Cl,Eu",2,1.210899999999999,0.045194603333332,-2.6282664433333363,3.768782334891043,6,1.0,0.0,a,0,0,16,24,,True,0.0,1.0,a
mp-22887,EuCl2,"Cl,Eu",2,1.214399999999999,0.0,-2.6734610466666693,4.871434851663826,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-13339,EuCuTeF,"Cu,Eu,F,Te",4,0.7290999999999991,0.009489438749999,-2.062303236666667,7.318298576112625,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-1102093,EuI2,"Eu,I",2,1.3259,0.0,-1.8748465075,5.292732391321431,12,1.0,0.0,b,32,0,0,56,,True,0.0,1.0,b
mp-31361,EuIBr,"Br,Eu,I",3,0.9729999999999992,0.01233218125,-2.121622472500001,6.037176370503382,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-1212725,EuICl,"Cl,Eu,I",3,0.9204999999999992,0.03990038375,-2.304390005833335,5.719927456648661,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-20217,EuPS3,"Eu,P,S",3,0.8440000000000001,0.0,-1.288663336782738,3.961132607857609,20,1.0,0.0,a,0,24,0,92,,True,0.0,1.0,a
mp-9198,Fe(SiP)4,"Fe,P,Si",3,1.023299999999999,0.0,-0.281895123174603,3.396639507818292,9,1.0,0.0,c,8,2,0,38,,True,0.0,1.0,c
mp-561511,FeAsS,"As,Fe,S",3,0.7373000000000001,0.0,-0.6136610383333331,6.347305252930267,12,1.0,0.0,a,0,8,8,56,,True,0.0,1.0,a
mp-27164,FeP4,"Fe,P",2,1.075,0.005661479499998,-0.364380441714284,4.170169112889482,30,1.0,0.0,b,16,0,0,132,,True,0.0,1.0,b
mp-568328,FeP4,"Fe,P",2,0.829299999999999,0.028198729499998,-0.341843191714284,4.259115058926476,10,1.0,0.0,b,12,0,8,44,,True,0.0,1.0,b
mp-570553,FeP4,"Fe,P",2,0.8049000000000001,0.0,-0.370041921214284,4.142491451453412,20,1.0,0.0,c,28,4,0,88,,True,0.0,1.0,c
mp-1101971,FePS,"Fe,P,S",3,0.5054000000000001,0.0,-0.699171234047618,5.074600806071013,12,1.0,0.0,a,0,8,8,56,,True,0.0,1.0,a
mp-1522,FeS2,"Fe,S",2,0.8770000000000001,0.0,-0.8474769699999981,4.9392380950398245,6,1.0,0.0,c,16,4,0,28,,True,0.0,1.0,c
mp-27904,FeSbS,"Fe,S,Sb",3,0.547,0.0,-0.5932567766666671,7.070646686049397,12,1.0,0.0,a,0,8,8,56,,True,0.0,1.0,a
mp-1103256,FeSbSe,"Fe,Sb,Se",3,0.621999999999999,0.0,-0.493235287447916,7.911723677921757,12,1.0,0.0,a,0,8,8,56,,True,0.0,1.0,a
mp-1102288,FeTeAs,"As,Fe,Te",3,0.6818999999999991,0.0,-0.392512218888889,7.996333168517754,12,1.0,0.0,a,0,8,8,56,,True,0.0,1.0,a
mp-1224814,Ga2CuAgS4,"Ag,Cu,Ga,S",4,0.717699999999999,0.013073337499999,-0.6463600932812491,4.436286597151719,8,0.875,0.125,a,2,2,16,32,,True,0.1,0.9,a
mp-1104141,Ga2PbSe4,"Ga,Pb,Se",3,1.725499999999999,0.008581422142853,-0.7041380112499991,5.920574219508483,14,1.0,0.0,c,12,12,0,48,,True,0.0,1.0,c
mp-14280,Ga2Sn2S5,"Ga,S,Sn",3,1.839799999999999,0.0,-0.6698857326736101,4.094752066420875,36,1.0,0.0,b,16,0,0,112,,True,0.0,1.0,b
mp-27255,Ga2TeS2,"Ga,S,Te",3,2.0196,0.0,-0.686490629125,4.227415217570599,10,0.75,0.25,a,2,2,8,32,,True,0.16666666666666666,0.8333333333333334,a
mp-28423,Ga2TeSe2,"Ga,Se,Te",3,1.6141,0.0,-0.6201830866250021,4.850440172800529,10,0.75,0.25,a,2,2,8,32,,True,0.16666666666666666,0.8333333333333334,a
mp-1212718,Ga3Te3Br,"Br,Ga,Te",3,1.3147,0.0,-0.7364926371428541,4.9982323156054544,28,1.0,0.0,b,48,0,0,88,,True,0.0,1.0,b
mp-1212726,Ga3Te3Cl,"Cl,Ga,Te",3,1.3323,0.0,-0.6166950096428551,4.809483508227039,28,1.0,0.0,b,48,0,0,88,,True,0.0,1.0,b
mp-28608,Ga3Te3I,"Ga,I,Te",3,1.259099999999999,0.0,-0.6462341053571421,5.040392124569322,28,1.0,0.0,b,48,0,0,88,,True,0.0,1.0,b
mp-1224845,GaAgSeS,"Ag,Ga,S,Se",4,0.6333000000000001,0.007514639375003,-0.572482363593749,4.999515362109433,8,0.75,0.25,a,4,4,16,32,,True,0.16666666666666666,0.8333333333333334,a
mp-1224848,GaAgSnSe4,"Ag,Ga,Se,Sn",4,0.8903000000000001,0.0,-0.6752889890773811,5.083101460811751,7,1.0,0.0,a,0,0,12,24,,True,0.0,1.0,a
mp-1224876,GaAgSnSe4,"Ag,Ga,Se,Sn",4,0.8816,0.001912531428572,-0.673376457648809,5.108139722413814,7,0.8333333333333334,0.1666666666666666,a,2,2,12,24,,True,0.125,0.875,a
mp-1224851,GaCuGeSe4,"Cu,Ga,Ge,Se",4,0.7335,0.0,-0.6582163459821421,5.286351470848596,7,1.0,0.0,a,0,0,12,24,,True,0.0,1.0,a
mp-542812,GaTe,"Ga,Te",2,1.0066,0.0,-0.442993200833332,5.154297046168311,12,1.0,0.0,b,24,0,0,42,,True,0.0,1.0,b
mp-27449,GaTeCl,"Cl,Ga,Te",3,2.1702,0.0,-0.818999890833334,4.278124877709205,12,1.0,0.0,b,16,0,0,32,,True,0.0,1.0,b
mp-22563,Gd(LuS2)3,"Gd,Lu,S",3,1.0029,0.022972630249978,-2.369015291000001,6.576928009652055,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b
mp-2901370,Gd2CdSe4,"Cd,Gd,Se",3,1.633899999999999,0.045828969642855,-1.699900593035713,6.15671558883265,14,1.0,0.0,c,8,8,0,64,,True,0.0,1.0,c
mp-669509,Gd2S3,"Gd,S",2,0.5267000000000001,0.0,-2.334843926187497,6.127634300946648,20,1.0,0.0,b,80,0,0,120,,True,0.0,1.0,b
mp-684712,Gd2S3,"Gd,S",2,1.1643,0.022486311249998,-2.312357614937497,6.112869413449767,40,1.0,0.0,a,0,0,24,256,,True,0.0,1.0,a
mp-1192574,Gd3AlCdS7,"Al,Cd,Gd,S",4,1.4117,0.043722142604167,-1.8148823141406272,5.284763834042195,24,1.0,0.0,a,0,0,12,124,,True,0.0,1.0,a
mp-1192219,Gd3AlZnS7,"Al,Gd,S,Zn",4,1.367299999999999,0.039176074092264,-1.847556420420382,5.107357494013152,24,1.0,0.0,a,0,0,12,124,,True,0.0,1.0,a
mp-568189,Gd3CuGeSe7,"Cu,Gd,Ge,Se",4,0.7897000000000001,0.0,-1.56708608845052,6.67499624829497,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a
mp-1191406,Gd3CuSiS7,"Cu,Gd,S,Si",4,1.1604,0.044831684166666,-1.833644232291665,5.272770704718167,24,1.0,0.0,b,24,0,0,124,,True,0.0,1.0,b
mp-641576,Gd3CuSiSe7,"Cu,Gd,Se,Si",4,0.844399999999999,0.0,-1.6151316113671892,6.568615404214872,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a
mp-568811,Gd3CuSnSe7,"Cu,Gd,Se,Sn",4,0.769699999999999,0.009339188583329,-1.472212861036448,6.668712159429092,24,1.0,0.0,a,0,0,18,124,,True,0.0,1.0,a
mp-1200532,Gd3InS6,"Gd,In,S",3,0.9636,0.0,-1.946447798937495,5.909906834583522,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b
mp-1201973,Gd3InS6,"Gd,In,S",3,0.9606999999999992,0.002273459812485,-1.9441743391249984,5.794350660361327,40,1.0,0.0,b,144,0,0,224,,True,0.0,1.0,b
mp-23265,GdCl3,"Cl,Gd",2,2.0054,0.0,-2.506313930624998,4.459738773488724,8,0.8333333333333334,0.1666666666666666,a,4,4,24,36,,True,0.125,0.875,a
mp-510528,GdCuSe2,"Cu,Gd,Se",3,0.6894,0.0,-1.410129850156249,7.322698829787978,16,1.0,0.0,c,8,8,0,88,,True,0.0,1.0,c
mp-556135,GdSI,"Gd,I,S",3,1.487199999999999,0.0,-2.115598449166665,4.780726541939773,6,1.0,0.0,c,16,8,0,24,,True,0.0,1.0,c
mp-1224376,Ge2SeS,"Ge,S,Se",3,1.1343,0.00576459,-0.470680434960937,4.561887454213942,8,1.0,0.0,b,16,0,0,24,,True,0.0,1.0,b
mp-1224389,Ge3PbSe4,"Ge,Pb,Se",3,0.8687,0.027711109374998,-0.510226378046874,5.834948521046444,8,1.0,0.0,c,20,8,0,28,,True,0.0,1.0,c
mp-9548,GeAs,"As,Ge",2,0.5112999999999991,0.0,-0.060294584583334,4.961487056833644,12,1.0,0.0,b,24,0,0,42,,True,0.0,1.0,b
mp-17524,GeAs2,"As,Ge",2,0.719599999999999,0.0,-0.062423882499999,4.8882363369983794,24,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b
mp-1184708,GeBr2,"Br,Ge",2,1.4259,0.032694527083332,-0.895290331666667,4.219616564684244,6,1.0,0.0,a,0,0,16,24,,True,0.0,1.0,a
mp-541785,GePdS3,"Ge,Pd,S",3,1.3441,0.0,-0.6512282284999991,4.007212268784747,10,1.0,0.0,b,24,0,0,32,,True,0.0,1.0,b
mp-2242,GeS,"Ge,S",2,1.237599999999999,0.0,-0.50118695875,3.958290699903206,8,1.0,0.0,b,16,0,0,24,,True,0.0,1.0,b
mp-700,GeSe,"Ge,Se",2,0.8988,0.0,-0.451703091171873,5.064232302122257,8,1.0,0.0,b,16,0,0,24,,True,0.0,1.0,b
mp-1224448,GeTe4Pb3,"Ge,Pb,Te",3,0.6227,0.042002854999999,-0.344736568750001,7.435517388580034,8,1.0,0.0,c,32,32,0,48,,True,0.0,1.0,c
mp-1224418,Hf2(SeS)3,"Hf,S,Se",3,0.5994,0.028866050000001,-1.280996163437507,6.066744385596019,8,1.0,0.0,c,24,10,0,36,,True,0.0,1.0,c
mp-1239266,HfCrAgS4,"Ag,Cr,Hf,S",4,0.7582999999999991,0.005968353452383,-1.23005360595238,5.367106354627368,14,0.75,0.25,a,4,4,16,64,,True,0.16666666666666666,0.8333333333333334,a
mp-1246783,HfCrAgS4,"Ag,Cr,Hf,S",4,0.9163999999999992,0.023502002023811,-1.212519957380951,5.473295418840124,14,1.0,0.0,a,0,48,8,72,,True,0.0,1.0,a
mp-1246998,HfCrAgS4,"Ag,Cr,Hf,S",4,0.8528999999999991,0.025303533452382,-1.21071842595238,5.441816888803983,14,1.0,0.0,a,0,48,8,72,,True,0.0,1.0,a
mp-22147,HfPbS3,"Hf,Pb,S",3,1.4517,0.005059235500005,-1.4555952129999952,6.637224694019498,20,1.0,0.0,b,48,0,0,76,,True,0.0,1.0,b
mp-9922,HfS3,"Hf,S",2,1.1326,0.0,-1.373804485859373,5.431896671846112,8,1.0,0.0,c,24,12,0,36,,True,0.0,1.0,c
mp-8725,HfSnS3,"Hf,S,Sn",3,1.1981,0.0,-1.287100282687501,5.305913745266324,20,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-989651,HfTeSe4,"Hf,Se,Te",3,0.9563,0.017987510000004,-0.769578439374996,5.884793343071307,6,1.0,0.0,b,16,0,0,24,,True,0.0,1.0,b
mp-1102545,HfTl2Se3,"Hf,Se,Tl",3,0.6963,0.0,-1.122332672282985,7.984668007862322,12,1.0,0.0,b,32,0,0,52,,True,0.0,1.0,b
mp-9396,HfTlCuS3,"Cu,Hf,S,Tl",4,0.7967000000000001,0.0,-1.249015790138887,7.012182314645516,12,1.0,0.0,c,8,8,0,44,,True,0.0,1.0,c
mp-1224121,HfZrS6,"Hf,S,Zr",3,1.086599999999999,0.003721721249999,-1.570038580624999,4.492026862076173,8,1.0,0.0,c,24,10,0,36,,True,0.0,1.0,c
mp-542596,Hg(SbS2)4,"Hg,S,Sb",3,1.258,0.0,-0.521505182884605,4.787490884560441,52,1.0,0.0,c,112,112,0,184,,True,0.0,1.0,c
mp-28899,Hg2As3Br,"As,Br,Hg",3,0.899,0.006963019166663,-0.22273587291667,7.454015672506088,12,1.0,0.0,c,8,8,0,52,,True,0.0,1.0,c
mp-28875,Hg2P3Cl,"Cl,Hg,P",3,1.1347,0.0,-0.246730585238097,6.555831247049422,12,1.0,0.0,c,8,8,0,52,,True,0.0,1.0,c
mp-557605,Hg2Pb(SI)2,"Hg,I,Pb,S",4,1.6317,0.020059193571428,-0.589620708571429,6.841629858290647,28,1.0,0.0,a,0,0,64,104,,True,0.0,1.0,a
mp-1190220,Hg4GeS6,"Ge,Hg,S",3,0.841299999999999,0.016788341761364,-0.43724863409091,6.356035131424891,22,1.0,0.0,c,8,2,0,80,,True,0.0,1.0,c
mp-541403,Hg7(P2Br3)2,"Br,Hg,P",3,1.346,0.025160016113444,-0.461261167121851,7.063837126203801,34,1.0,0.0,a,0,16,0,104,,True,0.0,1.0,a
mp-7293,HgPSe3,"Hg,P,Se",3,1.2066,0.0,-0.181591271532738,5.797420480202423,20,1.0,0.0,c,8,8,0,60,,True,0.0,1.0,c
mp-2214312,Ho10Te7S10,"Ho,S,Te",3,1.9446999999999992,0.0,-1.996479657708332,6.350547895661803,27,1.0,0.0,b,20,0,0,140,,True,0.0,1.0,b
mp-677152,Ho10Te7S10,"Ho,S,Te",3,1.576999999999999,0.0,-2.011044901913577,6.292408421783816,27,1.0,0.0,b,20,0,0,140,,True,0.0,1.0,b
mp-1193815,Ho2PbS4,"Ho,Pb,S",3,2.2499,0.002492841190476,-1.909857441428568,6.469153473136884,28,1.0,0.0,b,88,0,0,128,,True,0.0,1.0,b
mp-32787,Ho2S3,"Ho,S",2,1.9342,0.034669975916667,-2.341740573104167,6.652220732392991,40,1.0,0.0,a,0,0,24,256,,True,0.0,1.0,a
mp-878,Ho2S3,"Ho,S",2,1.4612999999999992,0.0,-2.376410549020833,6.046408249359246,30,1.0,0.0,b,96,0,0,156,,True,0.0,1.0,b
mp-8956,Ho2S3,"Ho,S",2,0.611399999999999,0.010577942833336,-2.365832606187498,6.688428962255441,20,1.0,0.0,b,80,0,0,120,,True,0.0,1.0,b
mp-978093,Ho2S3,"Ho,S",2,2.4745,0.008038992333336,-2.368371556687498,5.695152638766892,10,1.0,0.0,c,8,8,0,48,,True,0.0,1.0,c
mp-559287,Ho2Sn3(PbS4)3,"Ho,Pb,S,Sn",4,0.6225,0.012181611166663,-1.133203089499998,5.994335557997869,40,1.0,0.0,b,124,0,0,190,,True,0.0,1.0,b
mp-1223956,Ho2TeS2,"Ho,S,Te",3,1.7469,0.0,-2.132453860333329,5.858626524987115,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b
mp-555509,Ho3CuGeS7,"Cu,Ge,Ho,S",4,1.759199999999999,0.0,-1.710859635624995,5.878216867549206,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a
mp-17486,Ho3CuSiS7,"Cu,Ho,S,Si",4,1.822499999999999,0.0,-1.799584653124997,5.619747899881113,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a
mp-571468,Ho3CuSiSe7,"Cu,Ho,Se,Si",4,1.349199999999999,0.006825221874998,-1.5656377367838532,6.816800067385668,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a
mp-554553,Ho3CuSnS7,"Cu,Ho,S,Sn",4,1.460899999999999,0.018849972291662,-1.691742650624997,5.868221382064917,24,1.0,0.0,a,0,0,12,112,,True,0.0,1.0,a
mp-1203491,Ho3InS6,"Ho,In,S",3,1.0963,0.016309990687498,-1.964254310166663,6.22889214641474,40,1.0,0.0,b,144,0,0,224,,True,0.0,1.0,b
mp-2763890,Ho3InS6,"Ho,In,S",3,0.8247,0.011875140500002,-1.9563207599374968,6.327445996532361,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b
mp-1223962,Ho4MgS7,"Ho,Mg,S",3,1.0734,0.020594948611104,-2.227312380624996,5.7135535047966,12,1.0,0.0,c,8,8,0,64,,True,0.0,1.0,c
mp-1224164,Ho6Mg(GeS7)2,"Ge,Ho,Mg,S",4,2.1279999999999992,0.008780921317935,-1.854411246521736,5.481234477618333,23,1.0,0.0,a,0,0,18,118,,True,0.0,1.0,a
mp-1224110,Ho6Mn(GeS7)2,"Ge,Ho,Mn,S",4,0.965499999999999,0.001592733668476,-1.7859803614317822,5.650009197844386,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a
mp-12955,HoAgSe2,"Ag,Ho,Se",3,1.271199999999999,0.0,-1.43280780408854,7.279367599243141,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b
mp-675376,HoAgSe2,"Ag,Ho,Se",3,0.7128000000000001,0.039868053750001,-1.392939750338539,7.261928459575928,8,0.6666666666666667,0.3333333333333333,a,16,32,48,48,,True,0.16666666666666666,0.8333333333333334,a
mp-12904,HoAgTe2,"Ag,Ho,Te",3,0.8999,0.0,-1.112067171249997,7.432829220433802,8,1.0,0.0,b,16,0,0,40,,True,0.0,1.0,b
mp-6244,HoCuPbSe3,"Cu,Ho,Pb,Se",4,1.1844,0.0,-1.23645850658854,7.594653273280197,24,1.0,0.0,b,88,0,0,124,,True,0.0,1.0,b
mp-12453,HoCuS2,"Cu,Ho,S",3,1.607299999999999,0.0,-1.59167361328125,5.968514955272175,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b
mp-560611,HoCuS2,"Cu,Ho,S",3,1.6598000000000002,0.001111513749989,-1.59056209953126,5.875924288384839,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b
mp-864657,HoI3,"Ho,I",2,2.2181,0.0,-1.641306799999999,4.39046303278712,8,1.0,0.0,a,0,0,24,24,,True,0.0,1.0,a
mp-10931,HoSF,"F,Ho,S",3,1.299599999999999,0.0,-3.333161717604165,7.5402904554460175,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.07692307692307693,0.9230769230769231,c
mp-1195065,HoSeF,"F,Ho,Se",3,2.1005,0.022108562499997,-3.191478289687501,6.7541525358386245,36,1.0,0.0,b,96,0,0,168,,True,0.0,1.0,b
mp-1181234,In10(Pb2S7)3,"In,Pb,S",3,1.1853999999999991,0.001337504155404,-0.81460204092342,5.871315775456722,37,1.0,0.0,b,122,0,0,175,,True,0.0,1.0,b
mp-1203419,In10(Pb2S7)3,"In,Pb,S",3,1.070299999999999,0.012700970912161,-0.8032385741666641,5.850929797404887,37,1.0,0.0,c,120,120,0,172,,True,0.0,1.0,c
mp-622755,In10(Pb2S7)3,"In,Pb,S",3,1.1947,0.001619256858107,-0.8143202882207181,5.861493438210385,37,1.0,0.0,b,124,0,0,176,,True,0.0,1.0,b
mp-662823,In10(Pb2S7)3,"In,Pb,S",3,1.3131,0.001415946047297,-0.814523599031529,5.862232758342926,37,1.0,0.0,b,122,0,0,175,,True,0.0,1.0,b
mp-1224567,In10SnS14,"In,S,Sn",3,0.9308999999999992,0.020325013250023,-0.691784061324995,4.667945580131203,25,1.0,0.0,b,72,0,0,104,,True,0.0,1.0,b
mp-1198248,In2Bi3Se7I,"Bi,I,In,Se",4,1.148699999999999,0.012250539038459,-0.716893375172276,6.476221492240727,52,1.0,0.0,b,136,0,0,200,,True,0.0,1.0,b
mp-1201600,In2BiSe4I,"Bi,I,In,Se",4,1.4904,0.011739891249999,-0.7547303947135411,5.68760151533766,32,1.0,0.0,b,80,0,0,120,,True,0.0,1.0,b
mp-556231,In2GaBiS6,"Bi,Ga,In,S",4,1.849899999999999,0.001301971291677,-0.6783089225208241,4.779238300002442,20,1.0,0.0,b,56,0,0,84,,True,0.0,1.0,b
mp-619279,In2PbS4,"In,Pb,S",3,1.414699999999999,0.001869470892857,-0.8158923165476171,5.785112502827202,28,1.0,0.0,b,112,0,0,152,,True,0.0,1.0,b
mp-616255,In2Sn3S7,"In,S,Sn",3,0.5283999999999991,0.037241445729165,-0.5487070521614631,4.833252422120717,24,1.0,0.0,b,72,0,0,110,,True,0.0,1.0,b
mp-1197742,In2Te5,"In,Te",2,0.8515,0.0,-0.327354584285715,5.54735334846334,42,1.0,0.0,b,68,0,0,136,,True,0.0,1.0,b
mp-582549,In2Te5,"In,Te",2,0.8878,0.001190307142856,-0.326164277142859,5.562452872319942,14,1.0,0.0,b,16,0,0,48,,True,0.0,1.0,b
mp-1212594,In3Te3Br,"Br,In,Te",3,1.304199999999999,0.0,-0.69562206892857,5.251808801401379,28,1.0,0.0,b,48,0,0,88,,True,0.0,1.0,b
mp-616327,In3Te3I,"I,In,Te",3,1.1004,0.0,-0.608504545714287,5.276308764597717,28,1.0,0.0,b,48,0,0,88,,True,0.0,1.0,b
mp-1223884,In4AsP3,"As,In,P",3,1.2212,0.00168896625,-0.364143684553571,4.786803125546355,8,1.0,0.0,b,16,0,0,32,,True,0.0,1.0,b
mp-27195,In4Bi2S9,"Bi,In,S",3,1.630799999999999,0.0021538435,-0.6317526160208331,5.31303643103956,30,1.0,0.0,b,88,0,0,128,,True,0.0,1.0,b
mp-715212,In5(BiS4)3,"Bi,In,S",3,1.2542,0.018246490562503,-0.601954282062496,5.502412862915977,40,1.0,0.0,c,112,112,0,168,,True,0.0,1.0,c
mp-510347,In5S5Br,"Br,In,S",3,1.1148999999999991,0.0,-0.821630533712119,4.944836177512608,22,1.0,0.0,b,56,0,0,84,,True,0.0,1.0,b
mp-31263,In5S5Cl,"Cl,In,S",3,1.2286,0.0,-0.76439755150568,4.758730562671548,22,1.0,0.0,b,56,0,0,82,,True,0.0,1.0,b
mp-510346,In5Se5Br,"Br,In,Se",3,0.7435,0.02543077449495,-0.7861187150047341,5.616386405143146,22,1.0,0.0,b,56,0,0,80,,True,0.0,1.0,b
mp-568603,In5Se5Cl,"Cl,In,Se",3,0.8961000000000001,0.024655247992424,-0.7178160023390101,5.43703734682273,22,1.0,0.0,b,52,0,0,76,,True,0.0,1.0,b
mp-1224536,In6Sn8S19,"In,S,Sn",3,0.5061,0.017270076098499,-0.5787556264299171,4.83607487212094,33,1.0,0.0,b,88,0,0,139,,True,0.0,1.0,b
mp-1224634,In9Ga3(BiS6)4,"Bi,Ga,In,S",4,1.7826,0.000869597187506,-0.674168031499991,4.749545225054126,40,1.0,0.0,b,112,0,0,168,,True,0.0,1.0,b
mp-1223893,InAgGeSe4,"Ag,Ge,In,Se",4,0.8570000000000001,0.0,-0.6230491889583321,5.260498372037042,7,0.6666666666666667,0.3333333333333333,a,4,4,12,24,,True,0.2,0.8,a
